Asset Group Name,asset_group,"BMS ""Word""",,Asset Name/Space Name,point_description,bms_item_reference,BMS_Object ID,bms_object_type,bms_name,bms_units,Interval Sec,DC
Motorized Fire Damper,MVAC-MFD,MFDAMPER,98HMS-1-L30-MVAC-MFD,98HMS-1-L30-MVAC-MFD-01,Damper On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.MFDAMPER1-S,a712d46e-abed-507b-946c-98e4c77a8e5c,BI Mapper,MFDAMPER1-S,,0,TURE
Motorized Fire Damper,MVAC-MFD,MFDAMPER,98HMS-1-L30-MVAC-MFD,98HMS-1-L30-MVAC-MFD-02,Damper On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.MFDAMPER2-S,52fa9ec7-edde-579b-baef-aab8a12a880e,BI Mapper,MFDAMPER2-S,,0,TURE
Motorized Fire Damper,MVAC-MFD,MFDAMPER,98HMS-1-L30-MVAC-MFD,98HMS-1-L30-MVAC-MFD-03,Damper On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-03.MFDAMPER3-S,c82626fa-4a4a-50f5-8716-a192f97e4363,BI Mapper,MFDAMPER3-S,,0,TURE
Motorized Fire Damper,MVAC-MFD,MFDAMPER,98HMS-1-L30-MVAC-MFD,98HMS-1-L30-MVAC-MFD-04,Damper On/Off Status,HMS-T:SNE-T1-L30-01/FC1.DDC-T1-L30-04.MFDAMPER-S,9107c276-8abb-53b9-aca5-bea1bb69d7a7,BI Mapper,MFDAMPER-S,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-04,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-04.DPR-O,06c18cfa-853b-5450-b1af-1d9348adbf89,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-04,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-04.SA-F,24915b6b-f7e8-535f-81ee-d871d3eba32f,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-04,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-04.ZN-T,c2955c78-c092-5ee0-9d9f-5c89c84b7af7,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-04,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-04.ZN-T-SP,f33a7c63-8089-5d77-9315-b369d28de75c,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-05,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-05H.DPR-O,342f3bc5-411f-5ffd-b1ca-7a2006a79de2,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-05,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-05H.SA-F,eb54d85d-99fb-5b31-b277-d746924a3988,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-05,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-05H.ZN-T,b7c9d833-60d9-5c9a-b40d-55d7665eef68,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-05,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-05H.ZN-T-SP,0dbf6251-ab4c-58d5-a5a8-81bee0653ac4,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-06,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-06H.DPR-O,8d4599b6-3e6d-5453-8b7f-75790c6bee96,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-06,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-06H.SA-F,8a7e8c4b-10ea-58ec-8fd9-87bc41c1bb07,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-06,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-06H.ZN-T,0c42c299-1d70-5e29-9a6f-6a792af8c4f3,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-06,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-06H.ZN-T-SP,67afa655-6d7b-58e8-a290-5ca3bf993196,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-07,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-07H.DPR-O,6b19b577-4e39-526d-bf32-f67f528434cc,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-07,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-07H.SA-F,4915d931-b9bc-5a77-ae27-e93e93c78b24,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-07,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-07H.ZN-T,8a077cc4-5719-5d9a-b977-9cac664ede31,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-07,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-07H.ZN-T-SP,e4632bcf-9b85-5967-9f1d-c16147a8f577,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-08,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-08.DPR-O,bd99a35f-7215-51f9-aef5-c1fbdcdbd9a4,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-08,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-08.SA-F,a6d2b53e-d167-5910-9af7-2b4bc365c150,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-08,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-08.ZN-T,50f07573-3474-56ab-80a0-ac9bc9b81dbe,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-08,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-08.ZN-T-SP,6ea6aeb9-944f-521d-a08a-0c8ce9bf8230,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-09,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-09.DPR-O,8fc29515-023f-58be-8542-5046e33c6a83,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-09,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-09.SA-F,303cdae1-bc45-569f-a956-9a453b478c8a,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-09,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-09.ZN-T,dab56d8a-faa5-53d5-a5c7-0090d8de2974,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-09,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-09.ZN-T-SP,76a94232-6ed5-5d86-981f-b62861f2c973,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-10,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-10H.DPR-O,f304b85f-6706-588e-a84a-66d5f994c002,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-10,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-10H.SA-F,ccec7fa6-43dc-58a6-91ae-1c5e2a36074d,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-10,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-10H.ZN-T,fa9c538a-9577-59e7-808d-183045f808f6,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-10,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-10H.ZN-T-SP,66981627-6faa-5545-84ab-1fd1d2f8ca03,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-11,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-11H.DPR-O,05964310-0606-57e2-95a4-a56a29b5f632,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-11,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-11H.SA-F,c89c259a-84d6-5850-9814-82debb3af4bc,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-11,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-11H.ZN-T,85c7e719-d0d2-57a4-928f-ef55892bd76d,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-11,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-11H.ZN-T-SP,d8450fea-cec3-539b-ad11-f469fc42ea41,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-12,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-12H.DPR-O,f56fec35-5377-57aa-9d37-0b9950eebeb2,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-12,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-12H.SA-F,16495304-8b83-50d1-819d-24c07ec84ef7,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-12,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-12H.ZN-T,986ef9e5-4a5a-5897-8dad-5dfcbe36a1bb,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-12,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-12H.ZN-T-SP,bb0ac158-53ce-5aba-a36e-b8597c4388f1,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-13,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-13.DPR-O,dddad265-2938-5220-ba1f-a62b4a027fb4,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-13,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-13.SA-F,780e0ce4-0cdd-5186-8c71-f174057bbd7e,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-13,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-13.ZN-T,d847171f-1584-53c6-b30b-ee2802002aaa,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-13,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-13.ZN-T-SP,d7d57e65-b5ac-51c1-a141-0979b8aa9582,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-14,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-14.DPR-O,ddda2800-853a-5abf-b6c2-9d50a05218e2,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-14,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-14.SA-F,746db80d-7f8d-593a-83cb-4ac4af34f878,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-14,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-14.ZN-T,5d0e06b7-2bf9-56e7-bb74-307e3ea8fef7,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-14,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-14.ZN-T-SP,0a447a1e-2168-5b5d-ad1c-468a2b2c5df2,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-15,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-15H.DPR-O,f7c63c71-19cf-544b-851f-5069a1f08571,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-15,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-15H.SA-F,1ca3b679-7b46-52b6-9881-1bc98a5f9192,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-15,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-15H.ZN-T,7f641395-81aa-5299-b7d3-895d091859c5,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-15,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-15H.ZN-T-SP,11ff0f14-badd-5006-8b27-3ad61335acb0,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-16,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-16H.DPR-O,a3939424-73c3-5526-8cab-668878c8cfad,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-16,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-16H.SA-F,34b3d345-8b02-5248-adbb-1e4c4f77a5e1,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-16,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-16H.ZN-T,51c5c310-9d94-53c4-9163-bfb86bb43ec4,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-16,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-16H.ZN-T-SP,95d1793f-4708-5503-b3b8-47b7266d7351,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-17,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-17.DPR-O,1476b048-b2d2-5c18-9b10-1efdbd5a23da,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-17,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-17.SA-F,9410b82a-20c6-5fd3-8346-81a3caf17d84,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-17,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-17.ZN-T,e266943c-f374-5bda-b432-d07bf424dacc,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-17,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-17.ZN-T-SP,43c24278-bee5-5611-a2ce-fdedb3cf72a8,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-18,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-18.DPR-O,2cf2975c-2fb5-59df-8e02-0459836fc4fd,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-18,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-18.SA-F,8f07463c-7c02-5043-a359-e16624ef7565,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-18,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-18.ZN-T,cc72bfe4-22db-5741-8652-a5922e826614,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-18,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-18.ZN-T-SP,27e2f2e0-0b43-5d9c-87e9-272f95d0887c,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-19,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-19H.DPR-O,f27cdb36-7352-53ea-9285-27cb0504f1d8,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-19,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-19H.SA-F,9fa4cfe4-59ad-561c-9af7-d7360d4e44f0,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-19,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-19H.ZN-T,2c7e2a88-cf02-5d32-a42f-64f5f8523b6e,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-19,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-19H.ZN-T-SP,1aa838c0-bc6c-5b9f-9997-0eb42f2ceeea,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-20,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-20H.DPR-O,fa3d7d0e-e924-5cdd-a60d-784e0ed5dc5d,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-20,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-20H.SA-F,f07c0c60-7e79-5105-b6a0-d13aa33b8822,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-20,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-20H.ZN-T,e28ec2cc-42b6-5436-8583-593ae02d2b59,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-20,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-20H.ZN-T-SP,4eb480b1-899c-5ba9-803a-3c215056bf42,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-21,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-21.DPR-O,bee17f7e-777d-5926-91bd-8d290f176a97,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-21,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-21.SA-F,e6a9cbdc-097d-5af0-9962-861a5e460061,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-21,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-21.ZN-T,956d19c5-49d9-569d-8665-b4a70f769fc2,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-21,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-21.ZN-T-SP,3709b39f-4f68-550a-b40c-8bbc71a21e67,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-22,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-22.DPR-O,aab16c7f-cf4b-5013-a5df-20c94c72c0ca,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-22,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-22.SA-F,183c78d7-0473-5aa9-bf80-bcadd9706d76,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-22,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-22.ZN-T,36d228ae-3c68-5d0a-9846-28d2e7dad28d,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-22,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-22.ZN-T-SP,616b17e0-0113-542d-b25b-07ddccf05e63,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-23,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-23H.DPR-O,48d924eb-6fa2-5a7c-8a41-9f947360900a,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-23,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-23H.SA-F,efb994f4-4a46-5b5a-96a3-dfae3c1d4fc0,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-23,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-23H.ZN-T,dd709caf-97f6-5836-9861-8eccd1c33e9f,AI Mapper,ZN-T,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-23,Zone Temperature Setpoint,HMS-T:SNE-T1-L30-01/FC1.VAV-23H.ZN-T-SP,56150e67-841c-53b1-b7be-d405a7cd4862,AV Mapper,ZN-T-SP,deg C,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-24,Damper Opening,HMS-T:SNE-T1-L30-01/FC1.VAV-24H.DPR-O,9dd8ff77-479a-53d1-85bd-de5f5d489ac6,AO Mapper,DPR-O,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-24,Supply Air Flow,HMS-T:SNE-T1-L30-01/FC1.VAV-24H.SA-F,aedf9623-6b0d-58f4-8f2f-c42c9465f655,AV Mapper,SA-F,,0,TURE
Variable Air Volume Box,MVAC-VAV,VAV,98HMS-1-L30-MVAC-VAV,98HMS-1-L30-MVAC-VAV-24,Zone Temperature,HMS-T:SNE-T1-L30-01/FC1.VAV-24H.ZN-T,07844228-4fa1-57fb-9812-9e79854f5855,AI Mapper,ZN-T,deg C,0,TURE
