BMS_Object ID,BMS_Item Reference,BMS_Object Type,BMS_Name,Point_Type,BMS_Units,Interval Sec,DC,Block,Floor
c7032d45-d2c1-53ab-9d67-4328ef59530c,HMS-T:SNE-T1-L29-01/FC1.VAV-31.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
d5e560bf-b54c-53d0-b91e-40c72080e3fe,HMS-T:SNE-T1-L15-01/FC1.VAV-66.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
1342ac7e-5d9b-5ace-a2c0-2106adf41e78,HMS-T:SNE-T1-L21-01/FC1.DDC-T1-L21-04.EAFT1L2102-DS,BI Mapper,EAFT1L2102-DS,,,0,FALSE,,
4b996450-356b-5948-9a4c-e9253b8568fb,HMS-T:SNE-T2-L15-01/FC1.VAV-04H.HTG-EN,BV Mapper,HTG-EN,,,0,FALSE,,
67aebdc6-8cb9-5f61-b3e2-37a71b335811,HMS-T:SNE-T1-L35-01/FC1.VAV-19H.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
6fcad836-44fd-59ef-a96b-55608c372d57,HMS-T:SNE-T1-L33-01/FC1.VAV-42H.SA-F,AV Mapper,SA-F,,,0,FALSE,,
9e0eb604-d2a9-5e01-b0b0-3c35821ed650,HMS-T:SNE-T1-L12-01/FC1.VAV-53H.CLG-MAXFLOW,AV Mapper,CLG-MAXFLOW,,,0,FALSE,,
f9b820e2-a2b6-5804-8182-3823b8dc33d4,HMS-T:SNE-T1-L33-01/FC1.AHU-02.TEMP-SP,AV Mapper,TEMP-SP,,,0,FALSE,,
90638640-94c6-5c2a-ba86-aa4544909956,HMS-T:SNE-T1-L23-01/FC1.DDC-T1-L23-04.EAFT1L2304-C,BO Mapper,EAFT1L2304-C,,,0,FALSE,,
c0d902e4-d111-5f59-834f-3125a50b00bd,HMS-T:SNE-T1-L16-01/FC1.VAV-10H.CLG-MAXFLOW,AV Mapper,CLG-MAXFLOW,,,0,FALSE,,
110939a7-6786-54b5-8add-2db5917c2486,HMS-T:SNE-T1-L15-01/FC1.VAV-35H.HTG-EN,BV Mapper,HTG-EN,,,0,FALSE,,
305a640c-9a8f-5dea-b729-3dd991ce1953,HMS-T:SNE-T1-L15-01/FC1.VAV-53H.CLG-MAXFLOW,AV Mapper,CLG-MAXFLOW,,,0,FALSE,,
40563e70-3725-5c83-acbf-04449ea9df4d,HMS-T:SNE-T1-L31-01/FC1.VAV-27.SA-F,AV Mapper,SA-F,,,0,FALSE,,
5d648f99-454c-5dc6-90ee-8666010ff2ae,HMS-T:SNE-T1-L25-01/FC1.VAV-31H.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
6cb3c458-cb6b-5ed9-b916-36469d078d48,HMS-T:SNE-T2-L15-01/FC1.VAV-43.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
e81ceef4-c1f8-571d-8337-cc2322a4ef8d,HMS-T:SNE-T2-L22-01/FC1.VAV-56H.HTGUNOCC-MINFLOW,AV Mapper,HTGUNOCC-MINFLOW,,,0,FALSE,,
002f0d97-6fae-5917-ab6c-3a543b507cbd,HMS-T:SNE-T2-L36-01/FC1.VAV-85.SA-F,AV Mapper,SA-F,,,0,FALSE,,
21ac1d60-a0e5-5e28-a435-f70e01b21d2f,HMS-T:SNE-T1-L20-01/FC1.VAV-32H.CLGUNOCC-MINFLOW,AV Mapper,CLGUNOCC-MINFLOW,,,0,FALSE,,
6ad2527b-7409-5a55-8f47-88716b52c064,HMS-T:SNE-T1-L18-01/FC1.VAV-71.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
a460ceb1-7039-57e2-a994-81c1c4417cc3,HMS-T:SNE-T2-L10-01/FC1.DDC-T2-L11-02.CAV-SA-TOTAL-FLOW-SP,AV Mapper,CAV-SA-TOTAL-FLOW-SP,,,0,FALSE,,
2bb18e1c-0ebd-5d5f-a708-804cb6560096,HMS-T:SNE-T1-L12-01/FC1.VAV-14.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
2d38fab1-1483-5f09-986d-1db0385704ef,HMS-T:SNE-T2-L33-01/FC1.VAV-88H.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
76175644-da17-5d6a-bc70-0f52b5b1fde4,HMS-T:SNE-T1-L25-01/FC1.AHU-01.AHU-AFS,BI Mapper,AHU-AFS,,,0,FALSE,,
511e11cf-74f0-576b-acdb-3d82c7b2c056,HMS-T:SNE-T2-L25-01/FC1.VAV-71.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
806b74a7-7415-5308-96ad-25fa698f9ddb,HMS-T:SNE-T1-L25-01/FC1.LTG-01.LTG-04-AM,BI Mapper,LTG-04-AM,,,0,FALSE,,
94bf5174-6135-5dc8-80ef-b9beeb151e5c,HMS-T:SNE-T2-L27-01/FC1.VAV-33H.CLGUNOCC-MINFLOW,AV Mapper,CLGUNOCC-MINFLOW,,,0,FALSE,,
febaef70-e23b-5e5a-bbef-065f1e9c1eed,HMS-T:SNE-T1-L27-01/FC1.VAV-05H.HTGUNOCC-MINFLOW,AV Mapper,HTGUNOCC-MINFLOW,,,0,FALSE,,
9817bb3f-769a-5663-ab42-ec47c52b560c,HMS-T:SNE-T2-L10-01/FC1.DDC-T2-L11-02.PAU-SA-P,AI Mapper,PAU-SA-P,,,0,FALSE,,
b23d6930-3f83-51d6-89d4-5d99151889e1,HMS-T:SNE-T2-RF-01/FC1.DDC-T2-R-04A.WCC-02-CDW-VS-IN,BV Mapper,WCC-02-CDW-VS-IN,,,0,FALSE,,
c523eabd-ee41-522c-81d4-5a7b840173a6,HMS-T:SNE-T2-L36-01/FC1.VAV-67.CLGOCC-MINFLOW,AV Mapper,CLGOCC-MINFLOW,,,0,FALSE,,
d20920b1-9b05-5818-9ec5-e56f18ae1c8e,HMS-T:SNE-T1-L35-01/FC1.VAV-61.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
10f5116f-935c-5a25-a49d-a94d3677df8e,HMS-T:SNE-T2-L22-01/FC1.VAV-14.SA-AREA,AV Mapper,SA-AREA,,,0,FALSE,,
b6167c8c-d3c9-529c-8216-126f4659cabb,HMS-T:SNE-T1-L21-01/FC1.VAV-58,JCI Family BACnet Device,VAV-58,,,0,FALSE,,
d8d5eca3-06eb-5921-9f56-93dcdb36b149,HMS-T:SNE-T1-L26-01/FC1.VAV-48.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
bf1b84b8-5e25-5cf6-933e-86d0d6011ca5,HMS-T:SNE-T2-L29-01/FC1.VAV-90H.SA-F,AV Mapper,SA-F,,,0,FALSE,,
d395104b-f1c9-5f53-823b-2df517a4d8f5,HMS-T:SNE-T2-L33-01/FC1.VAV-94,JCI Family BACnet Device,VAV-94,,,0,FALSE,,
581ddcb5-6c7f-5a4b-919d-76babececec3,HMS-T:SNE-T1-L33-01/FC1.DDC-T1-L33-03.EAFT1L3304-AFS,BI Mapper,EAFT1L3304-AFS,,,0,FALSE,,
43a36598-0a09-575d-91e7-52815afee96e,HMS-T:SNE-T1-L25-01/FC1.VAV-47H.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
064c28ba-0b2b-587c-b4fd-ee24604f3682,HMS-T:SNE-T2-L33-01/FC1.DDC-T2-L33-02B.BO5-Spare,BO Mapper,BO5-Spare,None,,0,FALSE,,
202c403b-ad9a-579a-9085-c8a1d1222075,HMS-T:SNE-T2-L22-01/FC1.VAV-33H.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
8340c67a-5979-505b-8ec5-cac7b1e51e6d,HMS-T:SNE-T1-L23-01/FC1.VAV-16H,JCI Family BACnet Device,VAV-16H,,,0,FALSE,,
cd74f328-f0c1-544a-af5b-b2d660d9e5e3,HMS-T:SNE-T1-L25-01/FC1.VAV-14.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
16203b90-b8d8-58ec-a421-98da8cee913c,HMS-T:SNE-T1-L28-01/FC1.VAV-70.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
95519cec-4fe1-5424-83c2-7426b3ccf45f,HMS-T:SNE-T1-L20-01/FC1.VAV-31H.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
84550c93-49be-5ee1-a425-3164d5275daf,HMS-T:SNE-T2-L27-01/FC1.VAV-67.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
8fadbe5f-1bf4-5550-a766-d830deb7ef90,HMS-T:SNE-T1-L23-01/FC1.VAV-56H.HTGUNOCC-MINFLOW,AV Mapper,HTGUNOCC-MINFLOW,,,0,FALSE,,
027e14ea-c088-5b6b-b196-fb197ba81013,HMS-T:SNE-T1-L33-01/FC1.VAV-39.SA-F,AV Mapper,SA-F,,,0,FALSE,,
5bc39a9c-a126-5290-aa65-4a4ed698d95d,HMS-T:SNE-T1-L22-01/BACnet.MODBUS-T1-L22.AI-226,BACnet AI,PAU-T1-L11-02-Cool_kW,,,0,FALSE,,
5f3395a8-fc02-5cb0-842f-9bb1c798ca78,HMS-T:SNE-T1-L20-01/FC1.VAV-06H.SA-F,AV Mapper,SA-F,,,0,FALSE,,
8d94aa30-29da-5b02-8531-2dcc535c51e3,HMS-T:SNE-T2-L15-01/FC1.VAV-69.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
140fb9d9-f920-5003-a7a9-3871685c32d1,HMS-T:SNE-T1-L18-01/FC1.AHU-01.AHU-CV-C,AO Mapper,AHU-CV-C,,,0,FALSE,,
7d9f6477-15ac-5415-ae0e-a49e9325052c,HMS-T:SNE-T2-L27-01/FC1.DDC-T2-L27-02A.MFDAMPER7-S,BI Mapper,MFDAMPER7-S,,,0,FALSE,,
97d905fb-8828-56c5-9b66-88927c36d6bf,HMS-T:SNE-T2-L15-01/BACnet.MODBUS-T2-L10-01.AI-167,BACnet AI,PAU-T2-L11-02-ST-TEMP,,,0,FALSE,,
9a627d75-0c19-5c9e-b747-458342d0862b,HMS-T:SNE-T2-RF-01/FC1.DDC-T2-UR-02.PAU-CV,AV Mapper,PAU-CV,,,0,FALSE,,
aa9d0cfd-5655-5940-a4c8-dc2fcffac86c,HMS-T:SNE-T2-L20-01/FC1.VAV-88H.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
eccab9b6-8a95-5c38-bca3-ccf394ff4f46,HMS-T:SNE-T1-L22-01/FC1.AHU-01.AHU-MFC,BI Mapper,AHU-MFC,,,0,FALSE,,
ef763ac5-9036-5c15-a1a8-53eecf6cabb8,HMS-T:SNE-T1-L30-01/FC1.VAV-26H.HTGUNOCC-MINFLOW,AV Mapper,HTGUNOCC-MINFLOW,,,0,FALSE,,
0febf2c3-4c60-5d2c-bcc2-e90c0f946268,HMS-T:SNE-T1-L28-01/FC1.VAV-20H.CLG-MAXFLOW,AV Mapper,CLG-MAXFLOW,,,0,FALSE,,
5e9a3ffd-20e6-58e5-b131-82e163025ecb,HMS-T:SNE-T1-L30-01/FC1.VAV-58H.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
a22aaf3f-c7c8-5d93-b06c-fbd68c416227,HMS-T:SNE-T2-L31-01/FC1.VAV-42.HTGUNOCC-MINFLOW,AV Mapper,HTGUNOCC-MINFLOW,,,0,FALSE,,
a54069e5-aafd-54ee-ac2b-88b61a5e965f,HMS-T:SNE-T2-L33-01/FC1.VAV-84,JCI Family BACnet Device,VAV-84,,,0,FALSE,,
11029b4a-288d-5c2b-aba7-dfb7056736dd,HMS-T:SNE-T2-L17-01/FC1.VAV-62.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
7a383992-69bf-5082-95a1-443e7308aabe,HMS-T:SNE-T1-L36-02/FC1.DDC-T1-R-03C.CWP-T1-02-S,BI Mapper,CWP-T1-02-S,,,0,FALSE,,
cabc5933-3ef1-526d-8a91-958d81b395de,HMS-T:SNE-T1-L20-01/FC1.VAV-25.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
59d257b3-7f48-51fa-b5df-cf127c2b33e8,HMS-T:SNE-T1-L16-01/FC1.VAV-11H.CLG-MAXFLOW,AV Mapper,CLG-MAXFLOW,,,0,FALSE,,
ab3eb0c3-398f-56d1-b4ee-0ac7b951e000,HMS-T:SNE-T1-L27-01/FC1.VAV-45.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
b4b314da-338a-54ca-95d6-673185c3b93e,HMS-T:SNE-T1-L16-01/FC1.VAV-51H.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
dc2854a8-7c8b-5de7-9b75-0a97882af95f,HMS-T:SNE-T1-L35-01/BACnet.MODBUS-T1-L36-01.AI-11,BACnet AI,AHU-T1-L26-02-RT-TEMP,,,0,FALSE,,
e72d27f2-22cd-5f4e-bfb2-7bf0f8513742,HMS-T:SNE-T2-L17-01/FC1.VAV-90H.SA-F,AV Mapper,SA-F,,,0,FALSE,,
cafb2bf1-5d2b-5023-9531-da2d7acc9d63,HMS-T:SNE-T1-L16-01/FC1.VAV-51H.HTG-EN,BV Mapper,HTG-EN,,,0,FALSE,,
0a6b6dd4-e8f0-519a-ae00-394c7fe25bfd,HMS-T:SNE-T2-L17-01/FC1.AHU-02.AHU-CV-C,AO Mapper,AHU-CV-C,,,0,FALSE,,
6a34899b-502d-5199-a540-e5a42629eaba,HMS-T:SNE-T2-L27-01/FC1.VAV-55.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
8d40ba82-9532-5691-ba38-a75e33527e19,HMS-T:SNE-T1-L23-01/FC1.VAV-23H.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
c5e1166f-0ffa-54aa-93d4-376b2ee5bcc9,HMS-T:SNE-T2-L15-01/BACnet.MODBUS-T2-L10-01.AI-934,BACnet AI,EL-31-V1,,,0,FALSE,,
5286e879-2f0f-534a-a5e2-024b71dd7fa7,HMS-T:SNE-T2-L33-01/FC1.DDC-T2-L33-02E.IN 10-Spare,BI Mapper,IN 10-Spare,None,,0,FALSE,,
5588998e-4483-5b6e-b30e-784a8b9d2e4d,HMS-T:SNE-T1-L35-01/FC1.DDC-T1-L35-03.EAFT1L3501-DS,BI Mapper,EAFT1L3501-DS,,,0,FALSE,,
8e3f3811-1c07-584d-a268-5d0437c69a58,HMS-T:SNE-T2-L33-01/FC1.VAV-74.SA-F,AV Mapper,SA-F,,,0,FALSE,,
a43222ea-c1d6-54b3-b8e9-261b64139b3b,HMS-T:SNE-T1-L27-01/FC1.VAV-13.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
80fa286b-2c17-529a-888f-e2702052b5c6,HMS-T:SNE-T2-L22-01/FC1.VAV-34.HTGUNOCC-MINFLOW,AV Mapper,HTGUNOCC-MINFLOW,,,0,FALSE,,
c7f4a0d5-ff13-54ef-9915-2669274057c9,HMS-T:SNE-T2-L15-01/BACnet.MODBUS-T2-L10-01.AI-920,BACnet AI,EL-17-V1,,,0,FALSE,,
ef72ab4e-2d5b-59b5-8238-474bdd3364c2,HMS-T:SNE-T2-L22-01/FC1.VAV-59.SA-AREA,AV Mapper,SA-AREA,,,0,FALSE,,
1c0210eb-cd3c-5627-94a1-d8ad9bb60fb4,HMS-T:SNE-T1-L20-01/FC1.VAV-63.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
562fdd39-60c3-5599-879d-a0b656a4c28d,HMS-T:SNE-T1-L36-01/FC1.VAV-55.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
70008479-f10a-5d42-9fae-38bd191cc20a,HMS-T:SNE-T1-L18-01/FC1.VAV-68.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
e7ec061a-e625-5a34-b42b-55e0d0634bcc,HMS-T:SNE-T1-L12-01/FC1.VAV-16H.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
2a8a70f5-2ebc-5e9e-a134-df3907167319,HMS-T:SNE-T1-L33-01/FC1.VAV-30H.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
91af8c24-b9a7-570f-9399-0cc507ce3c8b,HMS-T:SNE-T2-L29-01/FC1.AHU-01.AHU-RAD-FR,AI Mapper,AHU-RAD-FR,,,0,FALSE,,
b1a4c69d-6619-5433-9db2-db8c91009160,HMS-T:SNE-T1-L32-01/FC1.VAV-04.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
ba604147-74da-5c79-97b9-e84807592f7e,HMS-T:SNE-T1-L17-01/FC1.VAV-73H.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
6b1b9173-dd72-57a1-9bd2-8a3e43fde9e7,HMS-T:SNE-T2-L31-01/FC1.VAV-15H.CLG-MAXFLOW,AV Mapper,CLG-MAXFLOW,,,0,FALSE,,
b078d948-3e60-55a0-a10b-6ce84c765200,HMS-T:SNE-T1-L36-01/FC1.VAV-71.SA-F,AV Mapper,SA-F,,,0,FALSE,,
e266943c-f374-5bda-b432-d07bf424dacc,HMS-T:SNE-T1-L30-01/FC1.VAV-17.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
ed0c8cd8-d64e-52ba-94ab-36997bd177ac,HMS-T:SNE-T1-L35-01/FC1.DDC-T1-L35-03.EAFT1L3501-C,BO Mapper,EAFT1L3501-C,,,0,FALSE,,
d770a3c2-c9af-5030-ad61-062e42cc7ded,HMS-T:SNE-T2-RF-01/FC1.DDC-T2-UR-03.EAF-T2-URF-09-MA,BI Mapper,EAF-T2-URF-09-MA,,,0,FALSE,,
ff5c90cf-957d-54f7-83cd-e1271e1c34fd,HMS-T:SNE-T1-L36-02/FC1.DDC-T1-R-03A.CHWP-T1-04-S-P,AI Mapper,CHWP-T1-04-S-P,,,0,FALSE,,
78e77cd6-082d-5e78-86b6-23d83b78cae5,HMS-T:SNE-T2-L25-01/FC1.VAV-88H.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
0ce654f0-509e-51c2-a63b-ce480fcf9519,HMS-T:SNE-T1-L23-01/FC1.VAV-30.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
3a9ae25e-ff83-54e5-926a-32bc823af334,HMS-T:SNE-T1-L35-01/BACnet.MODBUS-T1-L36-01.AI-10,BACnet AI,AHU-T1-L26-02-ST-TEMP,,,0,FALSE,,
53d62312-15fd-5f8e-8a30-a70e21da8c8f,HMS-T:SNE-T2-L27-01/FC1.VAV-38H.HTGUNOCC-MINFLOW,AV Mapper,HTGUNOCC-MINFLOW,,,0,FALSE,,
562a2be8-53f4-529d-884c-06ca50863e86,HMS-T:SNE-T1-L25-01/FC1.VAV-43H.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
76cac32f-f7c8-5dab-a01b-10ca06880d20,HMS-T:SNE-T1-L26-01/FC1.VAV-51H,JCI Family BACnet Device,VAV-51H,,,0,FALSE,,
f5458423-930c-57d2-abb2-f6f43fa3299f,HMS-T:SNE-T1-L31-01/FC1.VAV-06H.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
437a051e-532d-5150-8907-6927ce4b3d16,HMS-T:SNE-T1-L22-01/FC1.VAV-71.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
a6478b25-3014-57be-86e1-087a7b03b560,HMS-T:SNE-T1-L21-01/FC1.VAV-24H.HTGUNOCC-MINFLOW,AV Mapper,HTGUNOCC-MINFLOW,,,0,FALSE,,
a853c72d-dd5b-5c3e-b3d8-b011331837aa,HMS-T:SNE-T1-L26-01/FC1.DDC-T1-L26-04.PLTG-Z2-S,BI Mapper,PLTG-Z2-S,,,0,FALSE,,
b4b353d9-7363-5b40-9b40-d7249d26fa5e,HMS-T:SNE-T1-L17-01/FC1.VAV-09H,JCI Family BACnet Device,VAV-09H,,,0,FALSE,,
f3525839-2f18-5ad5-af80-49589ac31c2f,HMS-T:SNE-T2-RF-01/FC1.WCC-04.BV-1,BACnet BV,GENUNIT_EMSTOP,,,0,FALSE,,
02d0a272-7b11-5ccb-bd61-6347edd0bfef,HMS-T:SNE-T1-L18-01/FC1.VAV-36.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
0ca144f0-20d1-55e8-85a2-4107ee4c8775,HMS-T:SNE-T1-L29-01/FC1.VAV-44H.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
cbc1cb96-88fa-54be-8244-d253cb310abb,HMS-T:SNE-T1-L21-01/FC1.VAV-60H.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
58ce325f-761f-5f8d-bc30-fea8fb948515,HMS-T:SNE-T2-L25-01/FC1.VAV-38H.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
65b51f58-69f7-52ca-8226-5f0df8a0a3d8,HMS-T:SNE-T1-L23-01/FC1.DDC-T1-L23-03.EAFT1L2301-C,BO Mapper,EAFT1L2301-C,,,0,FALSE,,
6ce6d080-4622-507f-96fc-119ad551ab76,HMS-T:SNE-T2-L17-01/FC1.VAV-34.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
99e0545b-7995-52cf-92a8-08bb84d5f159,HMS-T:SNE-T1-L12-01/FC1.VAV-42H.SAFLOW-SP,AV Mapper,SAFLOW-SP,,,0,FALSE,,
05b84685-f635-56ad-a492-efdbc9e9d29c,HMS-T:SNE-T1-L18-01/FC1.VAV-27,JCI Family BACnet Device,VAV-27,,,0,FALSE,,
977b3230-6b81-5f71-9a02-f1b9307e522c,HMS-T:SNE-T2-L31-01/FC1.VAV-22H.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
d0f45732-22de-5ea4-a5ef-f0e62d54233b,HMS-T:SNE-T1-L36-01/FC1.VAV-23H.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
0c192ff0-b6aa-522e-ba1d-d9f06725167f,HMS-T:SNE-T2-L15-01/FC1.VAV-73H.HTG-EN,BV Mapper,HTG-EN,,,0,FALSE,,
f83734a0-603d-5793-9263-026abc24ff60,HMS-T:SNE-T1-L33-01/FC1.VAV-06H.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
f8ccc2ef-c099-5d3a-94fd-b28bf6cc25ed,HMS-T:SNE-T1-L21-01/FC1.VAV-62H.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
3ef583c7-3cb3-51ed-a0f8-dfbb2e383417,HMS-T:SNE-T1-L28-01/FC1.DDC-T1-L28-03.MFDAMPER2-S,BI Mapper,MFDAMPER2-S,,,0,FALSE,,
5eec961a-2472-5495-9926-207fbf9c61a8,HMS-T:SNE-T2-L31-01/FC1.VAV-67.TUNING-RESET,BV Mapper,TUNING-RESET,,,0,FALSE,,
6ad70343-c24b-5fdf-8b08-2a2ae79adf33,HMS-T:SNE-T1-L22-01/FC1.VAV-35H.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
698cedac-87b9-5118-b4fd-ac354109fff7,HMS-T:SNE-T2-L31-01/FC1.DDC-T2-L30-02D.EAFT2L3003-PS,BI Mapper,EAFT2L3003-PS,,,0,FALSE,,
783fd79c-194f-5256-a67e-55ef0707711d,HMS-T:SNE-T2-L17-01/FC1.DDC-T2-L17-02B,JCI Family BACnet Device,DDC-T2-L17-02B,,,0,FALSE,,
b5e2458a-9994-50d2-aa80-12e60041e0f8,HMS-T:SNE-T1-L21-01/FC1.VAV-45.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
e26f8be0-3a59-5976-94d6-5664919c51c2,HMS-T:SNE-T1-L35-01/FC1.DDC-T1-L35-03.EAFT1L3501-M,BI Mapper,EAFT1L3501-M,,,0,FALSE,,
f0dd75a7-3a82-54da-aaf4-6480c8e364df,HMS-T:SNE-T2-RF-01/FC1.DDC-T2-UR-06A.WCC-T2-01-CDW-FS,BI Mapper,WCC-T2-01-CDW-FS,,,0,FALSE,,
295ffa84-46e2-5016-9fb6-e5029808ad1c,HMS-T:SNE-T1-L36-02/FC1.DDC-T1-R-04.EAF-T1-RF-04-FS,BI Mapper,EAF-T1-RF-04-FS,,,0,FALSE,,
8f4a01f9-42a9-5130-82e4-05f85ce5b319,HMS-T:SNE-T1-L35-01/FC1.VAV-28.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
c19fb6a3-f422-5ebb-aba0-fb2e15e8c64e,HMS-T:SNE-T2-L15-01/BACnet.MODBUS-T2-L10-01.BI-28164,BACnet BI,WL-112-2,,,0,FALSE,,
01eeda7a-68b2-538b-8728-6fdc55fa2634,HMS-T:SNE-T1-L16-01/FC1.VAV-33.SA-F,AV Mapper,SA-F,,,0,FALSE,,
1ab0c047-e929-5dc3-96cb-8ba009a00004,HMS-T:SNE-T1-L12-01/FC1.VAV-36.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
8e402f00-c491-5a4d-b53b-da4bce9fe69b,HMS-T:SNE-T1-L23-01/FC1.VAV-19H.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
e381ff6d-adf9-500e-9acd-1ff398e77b46,HMS-T:SNE-T1-L27-01/FC1.VAV-53H.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
ad7f8de3-9bbc-5887-88f8-4b63028609bc,HMS-T:SNE-T2-L22-01/FC1.VAV-20.SA-KFACTOR,AV Mapper,SA-KFACTOR,,,0,FALSE,,
32cff05e-159b-5fc3-8e51-f1ca7a10b8c0,HMS-T:SNE-T1-L20-01/FC1.VAV-59H.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
5d6f32c7-2e1f-5138-b23f-62f9900a3360,HMS-T:SNE-T1-L36-01/FC1.VAV-09.CLGOCC-MINFLOW,AV Mapper,CLGOCC-MINFLOW,,,0,FALSE,,
de2f5d01-c176-5b72-b02c-f9d0eb52af9f,HMS-T:SNE-T2-L17-01/FC1.VAV-68H.DPR-O,AO Mapper,DPR-O,,,0,FALSE,,
b20eb3b3-d23f-5858-b18e-9936016bbcca,HMS-T:SNE-T1-L16-01/FC1.VAV-28.ZN-T,AI Mapper,ZN-T,,,0,FALSE,,
7a72dca8-2fb7-509a-98f0-a37db55649aa,HMS-T:SNE-T2-L10-01/FC1.DDC-T2-L11-05A.T2-1OGACB-2B-F,BI Mapper,T2-1OGACB-2B-F,,,0,FALSE,,
7b34d291-8e9b-526e-957b-dadda50ce4c1,HMS-T:SNE-T2-L36-01/FC1.VAV-07H.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
b3495373-5550-5d91-9ca3-bf354e0d7165,HMS-T:SNE-T1-L20-01/FC1.DDC-T1-L20-03.EAFT1L2003-FT1,BI Mapper,EAFT1L2003-FT1,,,0,FALSE,,
b871a69a-dfd4-5a7c-bc29-55dc44e7b84b,HMS-T:SNE-T1-L28-01/FC1.VAV-32H.DA-VP,AI Mapper,DA-VP,,,0,FALSE,,
5596aa5a-afec-57d6-92ff-71d8ad18667a,HMS-T:SNE-T1-L36-01/FC1.AHU-02.AHU-MA,BI Mapper,AHU-MA,,,0,FALSE,,
cf45d2ea-6cb8-5531-9aee-72f0f1e5e407,HMS-T:SNE-T1-L10-01/FC1.DDC-T1-L10M-16C.T1PWTTKA-HL,BI Mapper,T1PWTTKA-HL,,,0,FALSE,,
f376e413-5d01-59e0-92fa-12da5314fadb,HMS-T:SNE-T2-L17-01/FC1.VAV-18H.ZN-T-SP,AV Mapper,ZN-T-SP,,,0,FALSE,,
9a50c61d-9b48-5db7-9bc0-1d7a319a0963,HMS-T:SNE-T2-L29-01/FC1.DDC-T2-L28-02B.BO5-Spare,BO Mapper,BO5-Spare,None,,0,FALSE,,
81aca57f-b5c9-5427-b358-bb0fa84368ee,HMS-T:SNE-T1-L30-01/FC1.VAV-71.SA-F,AV Mapper,SA-F,,,0,FALSE,,
